zip_code,latitude,longitude,city,state,county
1588,42.166554,-71.899484,Whitinsville,Massachusetts,Worcester
1590,42.126575,-71.755193,Sutton,Massachusetts,Worcester
1601,42.265275,-71.879415,Worcester,Massachusetts,Worcester
1602,42.274595,-71.846966,Worcester,Massachusetts,Worcester
1603,42.245442,-71.839257,Worcester,Massachusetts,Worcester
1604,42.247955,-71.76678,Worcester,Massachusetts,Worcester
1605,42.288792,-71.796128,Worcester,Massachusetts,Worcester
1606,42.311834,-71.794465,Worcester,Massachusetts,Worcester
1607,42.226452,-71.792506,Worcester,Massachusetts,Worcester
1608,42.293501,-71.925696,Worcester,Massachusetts,Worcester
1609,42.282565,-71.827685,Worcester,Massachusetts,Worcester
1610,42.246483,-71.808915,Worcester,Massachusetts,Worcester
1611,42.239392,-71.878716,Cherry Valley,Massachusetts,Worcester
1612,42.304675,-71.892875,Paxton,Massachusetts,Worcester
1613,42.293316,-71.801971,Worcester,Massachusetts,Worcester
1614,42.364807,-71.896868,Worcester,Massachusetts,Worcester
1615,42.364807,-71.896868,Worcester,Massachusetts,Worcester
1653,42.364807,-71.896868,Worcester,Massachusetts,Worcester
1654,42.364807,-71.896868,Worcester,Massachusetts,Worcester
1655,42.364807,-71.896868,Worcester,Massachusetts,Worcester
1701,42.446396,-71.459405,Framingham,Massachusetts,Middlesex
1702,42.446396,-71.459405,Framingham,Massachusetts,Middlesex
1703,42.446396,-71.459405,Framingham,Massachusetts,Middlesex
1704,42.446396,-71.459405,Framingham,Massachusetts,Middlesex
1705,42.446396,-71.459405,Framingham,Massachusetts,Middlesex
1718,42.446396,-71.459405,Village Of Nagog Woods,Massachusetts,Middlesex
1719,42.446396,-71.459405,Boxborough,Massachusetts,Middlesex
1720,42.446396,-71.459405,Acton,Massachusetts,Middlesex
1721,42.446396,-71.459405,Ashland,Massachusetts,Middlesex
1730,42.446396,-71.459405,Bedford,Massachusetts,Middlesex
1731,42.446396,-71.459405,Hanscom Afb,Massachusetts,Middlesex
1740,42.436043,-71.605916,Bolton,Massachusetts,Worcester
1741,42.446396,-71.459405,Carlisle,Massachusetts,Middlesex
1742,42.446396,-71.459405,Concord,Massachusetts,Middlesex
1745,42.293442,-71.502762,Fayville,Massachusetts,Worcester
1746,42.446396,-71.459405,Holliston,Massachusetts,Middlesex
1747,42.127515,-71.533138,Hopedale,Massachusetts,Worcester
1748,42.446396,-71.459405,Hopkinton,Massachusetts,Middlesex
1749,42.446396,-71.459405,Hudson,Massachusetts,Middlesex
1752,42.446396,-71.459405,Marlborough,Massachusetts,Middlesex
1754,42.446396,-71.459405,Maynard,Massachusetts,Middlesex
1756,42.100352,-71.546961,Mendon,Massachusetts,Worcester
1757,42.147087,-71.528085,Milford,Massachusetts,Worcester
1760,42.446396,-71.459405,Natick,Massachusetts,Middlesex
1770,42.446396,-71.459405,Sherborn,Massachusetts,Middlesex
1772,42.296842,-71.533229,Southborough,Massachusetts,Worcester
1773,42.446396,-71.459405,Lincoln,Massachusetts,Middlesex
1775,42.446396,-71.459405,Stow,Massachusetts,Middlesex
1776,42.446396,-71.459405,Sudbury,Massachusetts,Middlesex
1778,42.446396,-71.459405,Wayland,Massachusetts,Middlesex
1784,42.446396,-71.459405,Woodville,Massachusetts,Middlesex
1801,42.488595,-71.157271,Woburn,Massachusetts,Middlesex
1803,42.504844,-71.201539,Burlington,Massachusetts,Middlesex
1805,42.446396,-71.459405,Burlington,Massachusetts,Middlesex
1806,42.446396,-71.459405,Woburn,Massachusetts,Middlesex
1807,42.446396,-71.459405,Woburn,Massachusetts,Middlesex
1808,42.446396,-71.459405,Woburn,Massachusetts,Middlesex
1810,42.647991,-71.165685,Andover,Massachusetts,Essex
1812,42.647191,-71.184202,Andover,Massachusetts,Essex
1813,42.446396,-71.459405,Woburn,Massachusetts,Middlesex
1815,42.446396,-71.459405,Woburn,Massachusetts,Middlesex
1821,42.446396,-71.459405,Billerica,Massachusetts,Middlesex
1822,42.446396,-71.459405,Billerica,Massachusetts,Middlesex
1824,42.446396,-71.459405,Chelmsford,Massachusetts,Middlesex
1826,42.446396,-71.459405,Dracut,Massachusetts,Middlesex
1827,42.446396,-71.459405,Dunstable,Massachusetts,Middlesex
1830,42.792639,-71.072501,Haverhill,Massachusetts,Essex
1831,42.771095,-71.122054,Haverhill,Massachusetts,Essex
1832,42.789627,-71.126562,Haverhill,Massachusetts,Essex
1833,42.72377,-70.981298,Georgetown,Massachusetts,Essex
1834,42.751074,-71.021437,Groveland,Massachusetts,Essex
1835,42.752844,-71.084301,Haverhill,Massachusetts,Essex
1840,42.70734,-71.161052,Lawrence,Massachusetts,Essex
1841,42.70979,-71.164402,Lawrence,Massachusetts,Essex
1842,42.635443,-70.879123,Lawrence,Massachusetts,Essex
1843,42.71037,-71.088303,Lawrence,Massachusetts,Essex
1844,42.73184,-71.186915,Methuen,Massachusetts,Essex
1845,42.672835,-71.087689,North Andover,Massachusetts,Essex
1850,42.446396,-71.459405,Lowell,Massachusetts,Middlesex
1851,42.446396,-71.459405,Lowell,Massachusetts,Middlesex
1852,42.446396,-71.459405,Lowell,Massachusetts,Middlesex
1853,42.446396,-71.459405,Lowell,Massachusetts,Middlesex
1854,42.446396,-71.459405,Lowell,Massachusetts,Middlesex
1860,42.802441,-71.0896,Merrimac,Massachusetts,Essex
1862,42.446396,-71.459405,North Billerica,Massachusetts,Middlesex
1863,42.446396,-71.459405,North Chelmsford,Massachusetts,Middlesex
1864,42.581332,-71.083725,North Reading,Massachusetts,Middlesex
1865,42.446396,-71.459405,Nutting Lake,Massachusetts,Middlesex
1866,42.446396,-71.459405,Pinehurst,Massachusetts,Middlesex
1867,42.537065,-71.107172,Reading,Massachusetts,Middlesex
1876,42.446396,-71.459405,Tewksbury,Massachusetts,Middlesex
1879,42.446396,-71.459405,Tyngsboro,Massachusetts,Middlesex
1880,42.499891,-71.068829,Wakefield,Massachusetts,Middlesex
1885,42.635443,-70.879123,West Boxford,Massachusetts,Essex
1886,42.446396,-71.459405,Westford,Massachusetts,Middlesex
1887,42.561782,-71.173888,Wilmington,Massachusetts,Middlesex
1888,42.446396,-71.459405,Woburn,Massachusetts,Middlesex
1889,42.571633,-71.109646,North Reading,Massachusetts,Middlesex
1890,42.454545,-71.148779,Winchester,Massachusetts,Middlesex
1899,42.635443,-70.879123,Andover,Massachusetts,Essex
1901,42.461246,-70.946743,Lynn,Massachusetts,Essex
1902,42.473195,-70.928593,Lynn,Massachusetts,Essex
1903,42.635443,-70.879123,Lynn,Massachusetts,Essex
1904,42.488896,-70.964694,Lynn,Massachusetts,Essex
1905,42.469395,-70.972844,Lynn,Massachusetts,Essex
1906,42.472112,-70.997794,Saugus,Massachusetts,Essex
1907,42.513295,-70.905893,Swampscott,Massachusetts,Essex
1908,42.427296,-70.922442,Nahant,Massachusetts,Essex
1910,42.454796,-70.974694,Lynn,Massachusetts,Essex
1913,42.853539,-70.948211,Amesbury,Massachusetts,Essex
1915,42.565145,-70.853843,Beverly,Massachusetts,Essex
1921,42.683256,-71.017403,Boxford,Massachusetts,Essex
1922,42.763216,-70.92812,Byfield,Massachusetts,Essex
1923,42.577188,-70.949245,Danvers,Massachusetts,Essex
1929,42.62781,-70.780576,Essex,Massachusetts,Essex
1930,42.630011,-70.694179,Gloucester,Massachusetts,Essex
1931,42.635443,-70.879123,Gloucester,Massachusetts,Essex
1936,42.635443,-70.879123,Hamilton,Massachusetts,Essex
1937,42.635443,-70.879123,Hathorne,Massachusetts,Essex
1938,42.68571,-70.864132,Ipswich,Massachusetts,Essex
1940,42.533732,-71.028775,Lynnfield,Massachusetts,Essex
1944,42.579503,-70.755062,Manchester,Massachusetts,Essex
1945,42.56142,-70.770768,Marblehead,Massachusetts,Essex
1949,42.644942,-71.087905,Middleton,Massachusetts,Essex
1950,42.80965,-70.873196,Newburyport,Massachusetts,Essex
1951,42.777524,-70.867246,Newbury,Massachusetts,Essex
1952,42.851234,-70.865667,Salisbury,Massachusetts,Essex
1960,42.536996,-70.973646,Peabody,Massachusetts,Essex
1961,42.635443,-70.879123,Peabody,Massachusetts,Essex
1965,42.558113,-70.825743,Prides Crossing,Massachusetts,Essex
1966,42.657866,-70.618057,Rockport,Massachusetts,Essex
1969,42.716155,-70.892754,Rowley,Massachusetts,Essex
1970,42.512946,-70.904237,Salem,Massachusetts,Essex
1971,42.635443,-70.879123,Salem,Massachusetts,Essex
1982,42.626664,-70.851125,South Hamilton,Massachusetts,Essex
1983,42.661793,-70.954487,Topsfield,Massachusetts,Essex
1984,42.597691,-70.8732,Wenham,Massachusetts,Essex
1985,42.79414,-70.971068,West Newbury,Massachusetts,Essex
2018,41.970474,-70.701357,Accord,Massachusetts,Plymouth
2019,42.076501,-71.470464,Bellingham,Massachusetts,Norfolk
2020,42.081825,-70.643868,Brant Rock,Massachusetts,Plymouth
2021,42.179146,-71.121185,Canton,Massachusetts,Norfolk
2025,42.233938,-70.815826,Cohasset,Massachusetts,Norfolk
2026,42.244733,-71.181141,Dedham,Massachusetts,Norfolk
2027,42.180048,-71.08923,Dedham,Massachusetts,Norfolk
2030,42.236114,-71.283072,Dover,Massachusetts,Norfolk
2031,41.998799,-71.200894,East Mansfield,Massachusetts,Bristol
2032,42.153786,-71.21455,East Walpole,Massachusetts,Norfolk
2035,42.062204,-71.235774,Foxboro,Massachusetts,Norfolk
2038,42.08868,-71.404814,Franklin,Massachusetts,Norfolk
2040,41.970474,-70.701357,Greenbush,Massachusetts,Plymouth
2041,42.069642,-70.649075,Green Harbor,Massachusetts,Plymouth
2043,42.212105,-70.884989,Hingham,Massachusetts,Plymouth
2044,41.970474,-70.701357,Hingham,Massachusetts,Plymouth
2045,42.284413,-70.873659,Hull,Massachusetts,Plymouth
2047,42.142836,-70.69353,Humarock,Massachusetts,Plymouth
2048,42.013182,-71.218373,Mansfield,Massachusetts,Bristol
2050,42.111805,-70.710744,Marshfield,Massachusetts,Plymouth
2051,42.151202,-70.734146,Marshfield Hills,Massachusetts,Plymouth
2052,42.181265,-71.309934,Medfield,Massachusetts,Norfolk
2053,42.156282,-71.427663,Medway,Massachusetts,Norfolk
2054,42.165249,-71.36126,Millis,Massachusetts,Norfolk
2055,41.970474,-70.701357,Minot,Massachusetts,Plymouth
2056,42.117511,-71.331793,Norfolk,Massachusetts,Norfolk
2059,41.970474,-70.701357,North Marshfield,Massachusetts,Plymouth
2060,41.970474,-70.701357,North Scituate,Massachusetts,Plymouth
2061,42.154145,-70.823035,Norwell,Massachusetts,Plymouth
2062,42.182798,-71.196277,Norwood,Massachusetts,Norfolk
2065,42.097219,-70.651567,Ocean Bluff,Massachusetts,Plymouth
2066,42.207254,-70.770188,Scituate,Massachusetts,Plymouth
2067,42.105288,-71.184785,Sharon,Massachusetts,Norfolk
2070,42.180048,-71.08923,Sheldonville,Massachusetts,Norfolk
2071,42.100399,-71.270933,South Walpole,Massachusetts,Norfolk
2072,42.118416,-71.105733,Stoughton,Massachusetts,Norfolk
2081,42.148624,-71.255533,Walpole,Massachusetts,Norfolk
2090,42.220548,-71.199238,Westwood,Massachusetts,Norfolk
2093,42.054311,-71.371169,Wrentham,Massachusetts,Norfolk
2101,42.370567,-71.026964,Boston,Massachusetts,Suffolk
2102,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2103,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2104,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2105,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2106,42.354318,-71.073449,Boston,Massachusetts,Suffolk
2107,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2108,42.353806,-71.102446,Boston,Massachusetts,Suffolk
2109,42.360027,-71.054495,Boston,Massachusetts,Suffolk
2110,42.352847,-71.051466,Boston,Massachusetts,Suffolk
2111,42.351047,-71.059365,Boston,Massachusetts,Suffolk
2112,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2113,42.365398,-71.055001,Boston,Massachusetts,Suffolk
2114,42.362097,-71.023661,Boston,Massachusetts,Suffolk
2115,42.342043,-71.096848,Boston,Massachusetts,Suffolk
2116,42.347207,-71.086095,Boston,Massachusetts,Suffolk
2117,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2118,42.336162,-71.072854,Boston,Massachusetts,Suffolk
2119,42.323077,-71.084608,Boston,Massachusetts,Suffolk
2120,42.332484,-71.096416,Boston,Massachusetts,Suffolk
2121,42.307098,-71.081645,Boston,Massachusetts,Suffolk
2122,42.29658,-71.055215,Boston,Massachusetts,Suffolk
2123,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2124,42.286784,-71.071045,Boston,Massachusetts,Suffolk
2125,42.31476,-71.067244,Boston,Massachusetts,Suffolk
2126,42.301247,-71.105195,Mattapan,Massachusetts,Suffolk
2127,42.329023,-71.020343,Boston,Massachusetts,Suffolk
2128,42.364197,-71.025694,Boston,Massachusetts,Suffolk
2129,42.382588,-71.065287,Charlestown,Massachusetts,Suffolk
2130,42.309661,-71.121097,Jamaica Plain,Massachusetts,Suffolk
2131,42.284197,-71.120896,Roslindale,Massachusetts,Suffolk
2132,42.277897,-71.155833,West Roxbury,Massachusetts,Suffolk
2133,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2134,42.357169,-71.112646,Allston,Massachusetts,Suffolk
2135,42.349768,-71.104888,Brighton,Massachusetts,Suffolk
2136,42.254248,-71.129321,Hyde Park,Massachusetts,Suffolk
2137,42.338947,-70.919635,Readville,Massachusetts,Suffolk
2138,42.380442,-71.132947,Cambridge,Massachusetts,Middlesex
2139,42.365146,-71.101842,Cambridge,Massachusetts,Middlesex
2140,42.393246,-71.133833,Cambridge,Massachusetts,Middlesex
2141,42.368673,-71.083596,Cambridge,Massachusetts,Middlesex
2142,42.36284,-71.084814,Cambridge,Massachusetts,Middlesex
2143,42.38092,-71.098896,Somerville,Massachusetts,Middlesex
2144,42.402696,-71.12022,Somerville,Massachusetts,Middlesex
2145,42.391046,-71.095146,Somerville,Massachusetts,Middlesex
2148,42.436545,-71.085396,Malden,Massachusetts,Middlesex
2149,42.407396,-71.051183,Everett,Massachusetts,Middlesex
2150,42.378197,-71.038894,Chelsea,Massachusetts,Suffolk
2151,42.366303,-71.020494,Revere,Massachusetts,Suffolk
2152,42.378447,-70.981679,Winthrop,Massachusetts,Suffolk
2153,42.446396,-71.459405,Medford,Massachusetts,Middlesex
2155,42.422095,-71.109297,Medford,Massachusetts,Middlesex
2156,42.446396,-71.459405,West Medford,Massachusetts,Middlesex
2163,42.32532,-71.112159,Boston,Massachusetts,Suffolk
2169,42.241799,-71.006042,Quincy,Massachusetts,Norfolk
2170,42.267248,-71.016742,Quincy,Massachusetts,Norfolk
2171,42.284898,-71.014243,Quincy,Massachusetts,Norfolk
2176,42.458995,-71.053095,Melrose,Massachusetts,Middlesex
2177,42.446396,-71.459405,Melrose,Massachusetts,Middlesex
2180,42.474595,-71.098146,Stoneham,Massachusetts,Middlesex
2184,42.202216,-71.005192,Braintree,Massachusetts,Norfolk
2185,42.180048,-71.08923,Braintree,Massachusetts,Norfolk
2186,42.240598,-71.078494,Milton,Massachusetts,Norfolk
2187,42.180048,-71.08923,Milton Village,Massachusetts,Norfolk
2188,42.20794,-70.95514,Weymouth,Massachusetts,Norfolk
2189,42.210649,-70.932318,Weymouth,Massachusetts,Norfolk
2190,42.167841,-70.95074,Weymouth,Massachusetts,Norfolk
2191,42.251499,-70.94484,Weymouth,Massachusetts,Norfolk
2196,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2199,42.347247,-71.082395,Boston,Massachusetts,Suffolk
2201,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2202,42.361094,-71.061814,Boston,Massachusetts,Suffolk
2203,42.361485,-71.060364,Boston,Massachusetts,Suffolk
2204,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2205,42.350334,-71.053877,Boston,Massachusetts,Suffolk
2206,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2207,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2208,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2209,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2210,42.347547,-71.040645,Boston,Massachusetts,Suffolk
2211,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2212,42.446396,-71.459405,Boston,Massachusetts,Middlesex
2215,42.345079,-71.107653,Boston,Massachusetts,Suffolk
2216,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2217,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2222,42.364381,-71.063314,Boston,Massachusetts,Suffolk
2228,,,East Boston,Massachusetts,Suffolk
2238,42.446396,-71.459405,Cambridge,Massachusetts,Middlesex
2239,42.446396,-71.459405,Cambridge,Massachusetts,Middlesex
2241,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2266,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2269,42.180048,-71.08923,Quincy,Massachusetts,Norfolk
2283,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2284,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2293,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2295,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2297,42.338947,-70.919635,Boston,Massachusetts,Suffolk
2301,42.079399,-71.03999,Brockton,Massachusetts,Plymouth
2302,42.08475,-71.000189,Brockton,Massachusetts,Plymouth
2303,41.970474,-70.701357,Brockton,Massachusetts,Plymouth
2304,41.970474,-70.701357,Brockton,Massachusetts,Plymouth
2305,41.970474,-70.701357,Brockton,Massachusetts,Plymouth
2322,42.126049,-71.048216,Avon,Massachusetts,Norfolk
2324,41.973741,-70.976558,Bridgewater,Massachusetts,Plymouth
2325,41.98725,-70.972786,Bridgewater,Massachusetts,Plymouth
2327,42.040708,-70.827245,Bryantville,Massachusetts,Plymouth
2330,41.896238,-70.759689,Carver,Massachusetts,Plymouth
2331,41.970474,-70.701357,Duxbury,Massachusetts,Plymouth
2332,42.052985,-70.710808,Duxbury,Massachusetts,Plymouth
2333,42.02285,-70.931056,East Bridgewater,Massachusetts,Plymouth
2334,42.023528,-71.132397,Easton,Massachusetts,Bristol
2337,42.022225,-70.931588,Elmwood,Massachusetts,Plymouth
2338,41.988351,-70.860578,Halifax,Massachusetts,Plymouth
2339,42.123534,-70.851048,Hanover,Massachusetts,Plymouth
2340,42.123534,-70.851048,Hanover,Massachusetts,Plymouth
2341,42.055701,-70.875936,Hanson,Massachusetts,Plymouth
2343,42.144424,-71.00289,Holbrook,Massachusetts,Norfolk
2344,41.970474,-70.701357,Middleboro,Massachusetts,Plymouth
2345,41.888198,-70.581029,Manomet,Massachusetts,Plymouth
2346,41.915054,-70.882035,Middleboro,Massachusetts,Plymouth
2347,41.843757,-70.959981,Lakeville,Massachusetts,Plymouth
2348,41.970474,-70.701357,Middleboro,Massachusetts,Plymouth
2349,41.970474,-70.701357,Middleboro,Massachusetts,Plymouth
2350,42.018525,-70.847486,Monponsett,Massachusetts,Plymouth
2351,42.11749,-70.959888,Abington,Massachusetts,Plymouth
2355,41.916918,-70.801331,North Carver,Massachusetts,Plymouth
2356,42.053408,-71.12033,North Easton,Massachusetts,Bristol
2357,42.064499,-71.087091,North Easton,Massachusetts,Bristol
2358,41.95351,-70.713109,North Pembroke,Massachusetts,Plymouth
2359,42.065702,-70.800778,Pembroke,Massachusetts,Plymouth
2360,41.886207,-70.638717,Plymouth,Massachusetts,Plymouth
2361,41.970474,-70.701357,Plymouth,Massachusetts,Plymouth
2362,41.970474,-70.701357,Plymouth,Massachusetts,Plymouth
2364,41.979405,-70.744813,Kingston,Massachusetts,Plymouth
2366,41.850087,-70.704431,South Carver,Massachusetts,Plymouth
2367,41.96914,-70.812299,Plympton,Massachusetts,Plymouth
2368,42.171467,-71.055602,Randolph,Massachusetts,Norfolk
2370,41.954199,-70.885095,Rockland,Massachusetts,Plymouth
2375,42.023199,-71.111091,South Easton,Massachusetts,Bristol
2379,42.02165,-71.023588,West Bridgewater,Massachusetts,Plymouth
2381,41.931602,-70.561051,White Horse Beach,Massachusetts,Plymouth
2382,42.0785,-70.940837,Whitman,Massachusetts,Plymouth
2420,42.45631,-71.21665,Lexington,Massachusetts,Middlesex
2421,42.442567,-71.226453,Lexington,Massachusetts,Middlesex
2445,42.318097,-71.143697,Brookline,Massachusetts,Norfolk
2446,42.343097,-71.123046,Brookline,Massachusetts,Norfolk
2447,42.180048,-71.08923,Brookline Village,Massachusetts,Norfolk
2451,42.398588,-71.24505,Waltham,Massachusetts,Middlesex
2452,42.394319,-71.218049,Waltham,Massachusetts,Middlesex
2453,42.365396,-71.23165,Waltham,Massachusetts,Middlesex
2454,42.356719,-71.250479,Waltham,Massachusetts,Middlesex
2455,,,North Waltham,Massachusetts,Middlesex
2456,42.446396,-71.459405,New Town,Massachusetts,Middlesex
2457,42.180048,-71.08923,Babson Park,Massachusetts,Norfolk
2458,42.385096,-71.208399,Newton,Massachusetts,Middlesex
2459,42.334146,-71.183298,Newton Center,Massachusetts,Middlesex
2460,42.374296,-71.182371,Newtonville,Massachusetts,Middlesex
2461,42.361196,-71.205349,Newton Highlands,Massachusetts,Middlesex
2462,42.349496,-71.209699,Newton Lower Falls,Massachusetts,Middlesex
2464,42.36599,-71.221849,Newton Upper Falls,Massachusetts,Middlesex
2465,42.378145,-71.213199,West Newton,Massachusetts,Middlesex
2466,42.346696,-71.224957,Auburndale,Massachusetts,Middlesex
2467,42.357564,-71.211649,Chestnut Hill,Massachusetts,Middlesex
2468,42.327146,-71.231534,Waban,Massachusetts,Middlesex
2471,42.446396,-71.459405,Watertown,Massachusetts,Middlesex
2472,42.363096,-71.201398,Watertown,Massachusetts,Middlesex
2474,42.417595,-71.159696,Arlington,Massachusetts,Middlesex
2475,42.446396,-71.459405,Arlington Heights,Massachusetts,Middlesex
2476,42.379146,-71.184299,Arlington,Massachusetts,Middlesex
2477,42.446396,-71.459405,Watertown,Massachusetts,Middlesex
